"Gene_ID","Module"
"gene-LOC115494645|LOC115494645","steelblue"
"gene-DNAJC27|DNAJC27","white"
"gene-CENPO|CENPO","blue"
"gene-PTRHD1|PTRHD1","pink"
"gene-NCOA1|NCOA1","white"
"gene-FZD3|FZD3","grey"
"gene-ELP3|ELP3","yellow"
"gene-EXTL3|EXTL3","brown"
"gene-INTS9|INTS9","blue"
"gene-HMBOX1|HMBOX1","turquoise"
"gene-KIF13B|KIF13B","purple"
"gene-SOX7|SOX7","greenyellow"
"gene-MSRA|MSRA","yellow"
"gene-PINX1|PINX1","black"
"gene-XKR6|XKR6","grey"
"gene-FAM167A|FAM167A","thistle1"
"gene-BLK|BLK","darkturquoise"
"gene-MTMR9|MTMR9","yellow"
"gene-LOC101234062|LOC101234062","salmon"
"gene-LOC140683607|LOC140683607","turquoise"
"gene-GATA4|GATA4","greenyellow"
"gene-NEIL2|NEIL2","turquoise"
"gene-FDFT1|FDFT1","green"
"gene-LOC140683602|LOC140683602","grey"
"gene-LOC140683603|LOC140683603","grey"
"gene-CTSB|CTSB","blue"
"gene-LOC101233915|LOC101233915","black"
"gene-XKR5|XKR5","turquoise"
"gene-EFHC1|EFHC1","red"
"gene-TRAM2|TRAM2","salmon"
"gene-PAQR8|PAQR8","steelblue"
"gene-LOC115494630|LOC115494630","lightsteelblue1"
"gene-MCM3|MCM3","blue"
"gene-PKHD1|PKHD1","purple"
"gene-LOC140683613|LOC140683613","purple"
"gene-RHAG|RHAG","darkturquoise"
"gene-LOC115494687|LOC115494687","green"
"gene-LOC115494689|LOC115494689","yellow"
"gene-LOC100224630|LOC100224630","black"
"gene-CENPQ|CENPQ","black"
"gene-MMUT|MMUT","green"
"gene-LOC100217864|LOC100217864","magenta"
"gene-LOC105759121|LOC105759121","salmon"
"gene-CDC5L|CDC5L","black"
"gene-LOC140683615|LOC140683615","turquoise"
"gene-LOC140683616|LOC140683616","red"
"gene-SUPT3H|SUPT3H","black"
"gene-LOC140683617|LOC140683617","grey"
"gene-RUNX2|RUNX2","blue"
"gene-CLIC5|CLIC5","greenyellow"
"gene-ENPP5|ENPP5","brown"
"gene-ENPP4|ENPP4","green"
"gene-RCAN2|RCAN2","green"
"gene-LOC115494704|LOC115494704","skyblue3"
"gene-CYP39A1|CYP39A1","magenta"
"gene-SLC25A27|SLC25A27","pink"
"gene-ANKRD66|ANKRD66","black"
"gene-TDRD6|TDRD6","yellow"
"gene-PLA2G7|PLA2G7","saddlebrown"
"gene-ADGRF5|ADGRF5","darkolivegreen"
"gene-MEP1A|MEP1A","grey"
"gene-ADGRF4|ADGRF4","turquoise"
"gene-TNFRSF21|TNFRSF21","blue"
"gene-CD2AP|CD2AP","brown"
"gene-EVA1A|EVA1A","darkturquoise"
"gene-MRPL19|MRPL19","turquoise"
"gene-GCFC2|GCFC2","turquoise"
"gene-ITSN2|ITSN2","black"
"gene-LOC140683620|LOC140683620","grey"
"gene-FAM228B|FAM228B","tan"
"gene-LOC140683619|LOC140683619","grey"
"gene-FKBP1B|FKBP1B","turquoise"
"gene-TP53I3|TP53I3","yellow"
"gene-SF3B6|SF3B6","pink"
"gene-LOC100223718|LOC100223718","tan"
"gene-ATAD2B|ATAD2B","darkmagenta"
"gene-MFSD2B|MFSD2B","darkred"
"gene-UBXN2A|UBXN2A","green"
"gene-KLHL29|KLHL29","brown"
"gene-LOC140683621|LOC140683621","purple"
"gene-LOC115494710|LOC115494710","darkgrey"
"gene-TDRD15|TDRD15","lightsteelblue1"
"gene-GDF7|GDF7","black"
"gene-LDAH|LDAH","green"
"gene-HS1BP3|HS1BP3","brown"
"gene-RHOB|RHOB","blue"
"gene-LOC105759122|LOC105759122","tan"
"gene-PUM2|PUM2","blue"
"gene-SDC1|SDC1","grey"
"gene-LOC105759117|LOC105759117","grey"
"gene-APOB|APOB","purple"
"gene-MATN3|MATN3","grey"
"gene-LAPTM4A|LAPTM4A","blue"
"gene-WDR35|WDR35","green"
"gene-TTC32|TTC32","turquoise"
"gene-LOC115494714|LOC115494714","lightcyan"
"gene-OSR1|OSR1","magenta"
"gene-LOC121469659|LOC121469659","orangered4"
"gene-NT5C1B|NT5C1B","blue"
"gene-RDH14|RDH14","green"
"gene-LOC140683624|LOC140683624","grey"
"gene-LOC140683540|LOC140683540","yellow"
"gene-LOC140683541|LOC140683541","yellowgreen"
"gene-LOC140683504|LOC140683504","lightyellow"
"gene-LOC140683543|LOC140683543","yellowgreen"
"gene-LOC140683626|LOC140683626","lightyellow"
"gene-LOC140683545|LOC140683545","yellow"
"gene-LOC140683629|LOC140683629","yellowgreen"
"gene-LOC140683631|LOC140683631","yellowgreen"
"gene-LOC140683633|LOC140683633","lightyellow"
"gene-LOC140683547|LOC140683547","yellow"
"gene-LOC140683549|LOC140683549","yellowgreen"
"gene-LOC140683635|LOC140683635","lightyellow"
"gene-LOC140683550|LOC140683550","yellowgreen"
"gene-LOC140683636|LOC140683636","lightyellow"
"gene-LOC140683553|LOC140683553","yellow"
"gene-LOC140683638|LOC140683638","lightyellow"
"gene-LOC140683556|LOC140683556","yellowgreen"
"gene-LOC140683639|LOC140683639","lightyellow"
"gene-LOC140683559|LOC140683559","yellow"
"gene-LOC140683506|LOC140683506","lightyellow"
"gene-LOC140683641|LOC140683641","lightyellow"
"gene-LOC116807261|LOC116807261","lightyellow"
"gene-LOC140683567|LOC140683567","yellowgreen"
"gene-KCNS3|KCNS3","grey"
"gene-GEN1|GEN1","violet"
"gene-SMC6|SMC6","darkgreen"
"gene-VSNL1|VSNL1","grey"
"gene-CYRIA|CYRIA","blue"
"gene-MYCN|MYCN","grey"
"gene-DDX1|DDX1","turquoise"
"gene-NBAS|NBAS","brown"
"gene-LRATD1|LRATD1","grey"
"gene-LOC140683645|LOC140683645","grey"
"gene-LOC115494729|LOC115494729","red"
"gene-TRIB2|TRIB2","darkslateblue"
"gene-LPIN1|LPIN1","green"
"gene-GREB1|GREB1","red"
"gene-KCNF1|KCNF1","black"
"gene-ROCK2|ROCK2","brown"
"gene-SLC66A3|SLC66A3","thistle1"
"gene-E2F6|E2F6","brown"
"gene-ODC1|ODC1","turquoise"
"gene-HPCAL1|HPCAL1","brown"
"gene-ATP6V1C2|ATP6V1C2","turquoise"
"gene-PDIA6|PDIA6","royalblue"
"gene-NOL10|NOL10","red"
"gene-RRM2|RRM2","blue"
"gene-CYS1|CYS1","skyblue3"
"gene-KLF11|KLF11","greenyellow"
"gene-GRHL1|GRHL1","lightcyan"
"gene-TAF1B|TAF1B","turquoise"
"gene-YWHAQ|YWHAQ","blue"
"gene-ADAM17|ADAM17","brown"
"gene-IAH1|IAH1","yellow"
"gene-ITGB1BP1|ITGB1BP1","turquoise"
"gene-ASAP2|ASAP2","blue"
"gene-CPSF3|CPSF3","brown"
"gene-MBOAT2|MBOAT2","skyblue3"
"gene-KIDINS220|KIDINS220","brown"
"gene-LOC115494734|LOC115494734","turquoise"
"gene-ID2|ID2","red"
"gene-RNF144A|RNF144A","brown"
"gene-RSAD2|RSAD2","darkorange"
"gene-CMPK2|CMPK2","darkorange"
"gene-SOX11|SOX11","grey"
"gene-COLEC11|COLEC11","grey"
"gene-RPS7|RPS7","pink"
"gene-RNASEH1|RNASEH1","turquoise"
"gene-ADI1|ADI1","grey"
"gene-EIPR1|EIPR1","brown"
"gene-TRAPPC12|TRAPPC12","brown"
"gene-PXDN|PXDN","blue"
"gene-SNTG2|SNTG2","darkturquoise"
"gene-TMEM18|TMEM18","salmon4"
"gene-ERICH1|ERICH1","lightcyan"
"gene-ALKAL2|ALKAL2","cyan"
"gene-SH3YL1|SH3YL1","maroon"
"gene-ACP1|ACP1","brown"
"gene-FAM110C|FAM110C","purple"
"gene-FBXO25|FBXO25","brown"
"gene-TDRP|TDRP","green"
"gene-LOC115494247|LOC115494247","saddlebrown"
"gene-CLN8|CLN8","black"
"gene-ARHGEF10|ARHGEF10","midnightblue"
"gene-KBTBD11|KBTBD11","grey"
"gene-MYOM2|MYOM2","tan"
"gene-LOC140683509|LOC140683509","midnightblue"
"gene-MCPH1|MCPH1","midnightblue"
"gene-ANGPT2|ANGPT2","blue"
"gene-AGPAT5|AGPAT5","brown"
"gene-LOC116808167|LOC116808167","pink"
"gene-TMEM14A|TMEM14A","grey"
"gene-LOC100190204|LOC100190204","greenyellow"
"gene-LOC100219265|LOC100219265","green"
"gene-LOC100218258|LOC100218258","magenta"
"gene-CILK1|CILK1","grey"
"gene-LOC100190440|LOC100190440","black"
"gene-FBXO9|FBXO9","purple"
"gene-ELOVL5|ELOVL5","green"
"gene-KLHL31|KLHL31","brown"
"gene-GCLC|GCLC","brown"
"gene-LOC140683658|LOC140683658","black"
"gene-LOC100224932|LOC100224932","darkgrey"
"gene-LRRC1|LRRC1","lightcyan"
"gene-MLIP|MLIP","yellowgreen"
"gene-TINAG|TINAG","magenta"
"gene-FAM83B|FAM83B","darkturquoise"
"gene-HMGCLL1|HMGCLL1","grey"
"gene-BMP5|BMP5","black"
"gene-COL21A1|COL21A1","salmon4"
"gene-BEND6|BEND6","blue"
"gene-DST|DST","turquoise"
"gene-LOC140683660|LOC140683660","grey"
"gene-ZNF451|ZNF451","brown"
"gene-BAG2|BAG2","grey"
"gene-RAB23|RAB23","black"
"gene-LOC140683661|LOC140683661","lightgreen"
"gene-PRIM2|PRIM2","blue"
"gene-KHDRBS2|KHDRBS2","pink"
"gene-LOC140683663|LOC140683663","pink"
"gene-LOC140683662|LOC140683662","grey"
"gene-LOC140683664|LOC140683664","brown"
"gene-PTP4A1|PTP4A1","purple"
"gene-PHF3|PHF3","brown"
"gene-EYS|EYS","yellow"
"gene-ADGRB3|ADGRB3","grey"
"gene-LMBRD1|LMBRD1","black"
"gene-COL9A1|COL9A1","salmon4"
"gene-COL19A1|COL19A1","green"
"gene-FAM135A|FAM135A","black"
"gene-LOC140683520|LOC140683520","lightcyan"
"gene-SDHAF4|SDHAF4","lightyellow"
"gene-LOC121469679|LOC121469679","lightyellow"
"gene-SMAP1|SMAP1","brown"
"gene-B3GAT2|B3GAT2","turquoise"
"gene-OGFRL1|OGFRL1","black"
"gene-ASRGL1|ASRGL1","grey"
"gene-RIMS1|RIMS1","salmon"
"gene-KCNQ5|KCNQ5","blue"
"gene-LOC115494264|LOC115494264","blue"
"gene-DDX43|DDX43","darkturquoise"
"gene-CGAS|CGAS","blue"
"gene-MTO1|MTO1","green"
"gene-SLC17A5|SLC17A5","green"
"gene-CD109|CD109","skyblue"
"gene-COL12A1|COL12A1","violet"
"gene-EEF1A1|EEF1A1","purple"
"gene-COX7A2|COX7A2","yellow"
"gene-FILIP1|FILIP1","grey"
"gene-TMEM30A|TMEM30A","brown"
"gene-SENP6|SENP6","lightgreen"
"gene-IMPG1|IMPG1","white"
"gene-MYO6|MYO6","grey"
"gene-HTR1B|HTR1B","bisque4"
"gene-MEI4|MEI4","grey"
"gene-IRAK1BP1|IRAK1BP1","tan"
"gene-PHIP|PHIP","turquoise"
"gene-LOC121469596|LOC121469596","turquoise"
"gene-HMGN3|HMGN3","blue"
"gene-LCA5|LCA5","turquoise"
"gene-LOC140683521|LOC140683521","grey"
"gene-SH3BGRL2|SH3BGRL2","green"
"gene-TTK|TTK","blue"
"gene-BCKDHB|BCKDHB","magenta"
"gene-LOC140683674|LOC140683674","green"
"gene-LOC140683675|LOC140683675","yellow"
"gene-TENT5A|TENT5A","red"
"gene-LOC140683677|LOC140683677","turquoise"
"gene-IBTK|IBTK","royalblue"
"gene-TPBG|TPBG","midnightblue"
"gene-UBE3D|UBE3D","red"
"gene-PRSS35|PRSS35","greenyellow"
"gene-SNAP91|SNAP91","blue"
"gene-DOP1A|DOP1A","turquoise"
"gene-RWDD2A|RWDD2A","yellow"
"gene-PGM3|PGM3","blue"
"gene-ME1|ME1","green"
"gene-LOC121469685|LOC121469685","grey"
"gene-RIPPLY2|RIPPLY2","grey"
"gene-CYB5R4|CYB5R4","floralwhite"
"gene-MRAP2|MRAP2","grey"
"gene-CEP162|CEP162","turquoise"
"gene-SNX14|SNX14","black"
"gene-NT5E|NT5E","yellow"
"gene-SYNCRIP|SYNCRIP","brown"
"gene-LOC140683680|LOC140683680","turquoise"
"gene-GJB7|GJB7","yellow"
"gene-ZNF292|ZNF292","brown"
"gene-SMIM8|SMIM8","turquoise"
"gene-CFAP206|CFAP206","white"
"gene-RARS2|RARS2","turquoise"
"gene-ORC3|ORC3","black"
"gene-SLC35A1|SLC35A1","magenta"
"gene-AKIRIN2|AKIRIN2","grey"
"gene-RNGTT|RNGTT","brown"
"gene-BORCS6|BORCS6","red"
"gene-PNRC1|PNRC1","darkgreen"
"gene-PM20D2|PM20D2","yellow"
"gene-UBE2J1|UBE2J1","purple"
"gene-RRAGD|RRAGD","blue"
"gene-ANKRD6|ANKRD6","lightcyan"
"gene-CASP8AP2|CASP8AP2","black"
"gene-LYRM2|LYRM2","grey60"
"gene-MDN1|MDN1","sienna3"
"gene-BACH2|BACH2","black"
"gene-GJA10|GJA10","red"
"gene-MAP3K7|MAP3K7","brown"
"gene-EPHA7|EPHA7","violet"
"gene-MANEA|MANEA","skyblue"
"gene-LOC121469689|LOC121469689","grey"
"gene-MMS22L|MMS22L","blue"
"gene-POU3F2|POU3F2","red"
"gene-LOC116808022|LOC116808022","darkgreen"
"gene-FHL5|FHL5","blue"
"gene-GPR63|GPR63","grey"
"gene-KLHL32|KLHL32","yellow"
"gene-UFL1|UFL1","royalblue"
"gene-NDUFAF4|NDUFAF4","green"
"gene-LOC140683683|LOC140683683","grey"
"gene-LOC140683684|LOC140683684","turquoise"
"gene-FBXL4|FBXL4","grey"
"gene-FAXC|FAXC","brown"
"gene-COQ3|COQ3","magenta"
"gene-PNISR|PNISR","turquoise"
"gene-USP45|USP45","turquoise"
"gene-LOC116808102|LOC116808102","turquoise"
"gene-TSTD1|TSTD1","blue"
"gene-CCNC|CCNC","brown"
"gene-ASCC3|ASCC3","brown"
"gene-HACE1|HACE1","brown"
"gene-POPDC3|POPDC3","lightgreen"
"gene-PREP|PREP","brown"
"gene-PRDM1|PRDM1","blue"
"gene-ATG5|ATG5","greenyellow"
"gene-CRYBG1|CRYBG1","salmon"
"gene-LOC121469694|LOC121469694","turquoise"
"gene-RTN4IP1|RTN4IP1","yellow"
"gene-QRSL1|QRSL1","greenyellow"
"gene-CD24|CD24","tan"
"gene-LOC140683687|LOC140683687","lightcyan"
"gene-MTRES1|MTRES1","turquoise"
"gene-BEND3|BEND3","magenta"
"gene-LOC140683523|LOC140683523","darkred"
"gene-PDSS2|PDSS2","green"
"gene-SOBP|SOBP","blue"
"gene-SEC63|SEC63","brown"
"gene-OSTM1|OSTM1","brown"
"gene-NR2E1|NR2E1","grey"
"gene-LOC116808126|LOC116808126","pink"
"gene-SNX3|SNX3","grey"
"gene-AFG1L|AFG1L","brown"
"gene-LOC115494306|LOC115494306","turquoise"
"gene-FOXO3|FOXO3","lightyellow"
"gene-LOC140683688|LOC140683688","lightyellow"
"gene-LOC115494307|LOC115494307","lightyellow"
"gene-LOC140683689|LOC140683689","greenyellow"
"gene-ARMC2|ARMC2","grey"
"gene-SESN1|SESN1","grey"
"gene-CEP57L1|CEP57L1","turquoise"
"gene-LOC140683690|LOC140683690","lightgreen"
"gene-ZBTB24|ZBTB24","turquoise"
"gene-CD164|CD164","brown"
"gene-AK9|AK9","sienna3"
"gene-FIG4|FIG4","orangered4"
"gene-WASF1|WASF1","midnightblue"
"gene-CDC40|CDC40","black"
"gene-METTL24|METTL24","grey"
"gene-SLC22A16|SLC22A16","purple"
"gene-DDO|DDO","red"
"gene-LOC115494311|LOC115494311","darkorange"
"gene-CDK19|CDK19","purple"
"gene-AMD1|AMD1","greenyellow"
"gene-GTF3C6|GTF3C6","lightcyan"
"gene-RPF2|RPF2","grey"
"gene-SLC16A10|SLC16A10","purple"
"gene-MFSD4B|MFSD4B","turquoise"
"gene-REV3L|REV3L","turquoise"
"gene-TRAF3IP2|TRAF3IP2","blue"
"gene-TUBE1|TUBE1","grey"
"gene-FYN|FYN","blue"
"gene-LOC140683524|LOC140683524","blue"
"gene-LAMA4|LAMA4","grey"
"gene-MARCKS|MARCKS","blue"
"gene-HDAC2|HDAC2","blue"
"gene-FRK|FRK","skyblue"
"gene-LOC115494316|LOC115494316","turquoise"
"gene-NT5DC1|NT5DC1","blue"
"gene-DSE|DSE","blue"
"gene-CALHM6|CALHM6","blue"
"gene-CALHM5|CALHM5","lightcyan"
"gene-CALHM4|CALHM4","turquoise"
"gene-RFX6|RFX6","paleturquoise"
"gene-LOC140683692|LOC140683692","grey"
"gene-RWDD1|RWDD1","green"
"gene-ZUP1|ZUP1","plum1"
"gene-KPNA5|KPNA5","brown"
"gene-FAM162B|FAM162B","darkred"
"gene-ROS1|ROS1","lightyellow"
"gene-DCBLD1|DCBLD1","plum2"
"gene-GOPC|GOPC","black"
"gene-NUS1|NUS1","salmon4"
"gene-SLC35F1|SLC35F1","grey"
"gene-CEP85L|CEP85L","blue"
"gene-MCM9|MCM9","blue"
"gene-ASF1A|ASF1A","yellow"
"gene-LOC140683694|LOC140683694","turquoise"
"gene-FAM184A|FAM184A","grey"
"gene-MAN1A1|MAN1A1","darkolivegreen"
"gene-TBC1D32|TBC1D32","salmon"
"gene-GJA1|GJA1","blue"
"gene-HSF2|HSF2","lightcyan"
"gene-PKIB|PKIB","steelblue"
"gene-SERINC1|SERINC1","brown"
"gene-FABP7|FABP7","greenyellow"
"gene-SMPDL3A|SMPDL3A","salmon"
"gene-CLVS2|CLVS2","white"
"gene-NKAIN2|NKAIN2","greenyellow"
"gene-RNF217|RNF217","blue"
"gene-TPD52L1|TPD52L1","turquoise"
"gene-HDDC2|HDDC2","sienna3"
"gene-NCOA7|NCOA7","blue"
"gene-LOC116808104|LOC116808104","red"
"gene-HINT3|HINT3","green"
"gene-LOC115494323|LOC115494323","magenta"
"gene-TRMT11|TRMT11","black"
"gene-CENPW|CENPW","blue"
"gene-RSPO3|RSPO3","lightyellow"
"gene-RNF146|RNF146","green"
"gene-ECHDC1|ECHDC1","grey60"
"gene-KIAA0408|KIAA0408","tan"
"gene-THEMIS|THEMIS","blue"
"gene-PTPRK|PTPRK","purple"
"gene-ARHGAP18|ARHGAP18","brown"
"gene-L3MBTL3|L3MBTL3","blue"
"gene-LOC116806778|LOC116806778","grey"
"gene-LAMA2|LAMA2","tan"
"gene-TMEM200A|TMEM200A","darkgreen"
"gene-ENPP3|ENPP3","turquoise"
"gene-EPB41L2|EPB41L2","blue"
"gene-AKAP7|AKAP7","purple"
"gene-MSH5|MSH5","turquoise"
"gene-LOC116808035|LOC116808035","black"
"gene-SMLR1|SMLR1","green"
"gene-MED23|MED23","salmon"
"gene-ENPP1|ENPP1","green"
"gene-CCN2|CCN2","darkolivegreen"
"gene-LOC115494330|LOC115494330","red"
"gene-MOXD1|MOXD1","salmon"
"gene-TAAR1|TAAR1","blue"
"gene-STX7|STX7","blue"
"gene-LOC100220807|LOC100220807","pink"
"gene-LOC100217969|LOC100217969","pink"
"gene-SLC18B1|SLC18B1","brown"
"gene-EYA4|EYA4","brown"
"gene-RPS12|RPS12","pink"
"gene-LOC140683850|LOC140683850","grey"
"gene-LOC115494758|LOC115494758","lightgreen"
"gene-LOC115494757|LOC115494757","turquoise"
"gene-LOC140683708|LOC140683708","grey"
"gene-TCF21|TCF21","skyblue"
"gene-TBPL1|TBPL1","turquoise"
"gene-SLC2A12|SLC2A12","purple"
"gene-SGK1|SGK1","grey"
"gene-LOC140683710|LOC140683710","black"
"gene-LOC115494339|LOC115494339","black"
"gene-ALDH8A1|ALDH8A1","green"
"gene-MYB|MYB","blue"
"gene-HBS1L|HBS1L","green"
"gene-AHI1|AHI1","pink"
"gene-SLC22A3|SLC22A3","blue"
"gene-MAS1|MAS1","grey"
"gene-LOC100229480|LOC100229480","green"
"gene-IGF2R|IGF2R","brown"
"gene-PNLDC1|PNLDC1","turquoise"
"gene-LOC100231371|LOC100231371","grey"
"gene-MRPL18|MRPL18","yellow"
"gene-TCP1|TCP1","purple"
"gene-MIR7644|MIR7644","orangered4"
"gene-ACAT2|ACAT2","yellow"
"gene-WTAP|WTAP","black"
"gene-SOD2|SOD2","green"
"gene-LOC121469716|LOC121469716","darkgreen"
"gene-PLEKHG1|PLEKHG1","plum2"
"gene-FNDC1|FNDC1","darkturquoise"
"gene-KATNA1|KATNA1","turquoise"
"gene-PPP1R14C|PPP1R14C","lightcyan"
"gene-IYD|IYD","red"
"gene-LOC121469715|LOC121469715","lightcyan"
"gene-GINM1|GINM1","blue"
"gene-LATS1|LATS1","brown"
"gene-NUP43|NUP43","red"
"gene-LOC140683711|LOC140683711","red"
"gene-PCMT1|PCMT1","grey"
"gene-LRP11|LRP11","brown"
"gene-MTHFD1L|MTHFD1L","brown"
"gene-AKAP12|AKAP12","grey"
"gene-ZBTB2|ZBTB2","black"
"gene-RMND1|RMND1","yellow"
"gene-LOC140683712|LOC140683712","turquoise"
"gene-LOC100232427|LOC100232427","brown"
"gene-ESR1|ESR1","brown"
"gene-MYCT1|MYCT1","blue"
"gene-SYNE1|SYNE1","blue"
"gene-VIP|VIP","blue"
"gene-FBXO5|FBXO5","blue"
"gene-MTRF1L|MTRF1L","yellow"
"gene-RGS17|RGS17","grey"
"gene-IPCEF1|IPCEF1","turquoise"
"gene-OPRM1|OPRM1","grey"
"gene-CNKSR3|CNKSR3","darkorange"
"gene-TIAM2|TIAM2","turquoise"
"gene-TFB1M|TFB1M","turquoise"
"gene-SCAF8|SCAF8","black"
"gene-CLDN20|CLDN20","brown"
"gene-LOC140683720|LOC140683720","red"
"gene-ARID1B|ARID1B","red"
"gene-TMEM242|TMEM242","pink"
"gene-ZDHHC14|ZDHHC14","blue"
"gene-LOC121469600|LOC121469600","grey"
"gene-SNX9|SNX9","brown"
"gene-SYNJ2|SYNJ2","black"
"gene-SERAC1|SERAC1","black"
"gene-GTF2H5|GTF2H5","pink"
"gene-DYNLT1|DYNLT1","blue"
"gene-TULP4|TULP4","turquoise"
"gene-LOC115494614|LOC115494614","white"
"gene-TMEM181|TMEM181","royalblue"
"gene-SYTL3|SYTL3","blue"
"gene-EZR|EZR","blue"
"gene-TAGAP|TAGAP","blue"
"gene-RSPH3|RSPH3","tan"
"gene-PLAGL1|PLAGL1","green"
"gene-LTV1|LTV1","brown"
"gene-PHACTR2|PHACTR2","brown"
"gene-LOC115494354|LOC115494354","brown4"
"gene-FUCA2|FUCA2","lightcyan"
"gene-PEX3|PEX3","grey"
"gene-ADAT2|ADAT2","greenyellow"
"gene-AIG1|AIG1","pink"
"gene-HIVEP2|HIVEP2","black"
"gene-LOC140683525|LOC140683525","red"
"gene-ADGRG6|ADGRG6","brown"
"gene-VTA1|VTA1","brown"
"gene-GJE1|GJE1","grey"
"gene-NMBR|NMBR","purple"
"gene-LOC140683725|LOC140683725","lightcyan"
"gene-CITED2|CITED2","turquoise"
"gene-TXLNB|TXLNB","grey"
"gene-LOC140683724|LOC140683724","grey"
"gene-HECA|HECA","black"
"gene-ABRACL|ABRACL","blue"
"gene-LOC115494359|LOC115494359","grey"
"gene-REPS1|REPS1","brown"
"gene-CCDC28A|CCDC28A","grey"
"gene-NHSL1|NHSL1","midnightblue"
"gene-ARFGEF3|ARFGEF3","darkolivegreen"
"gene-PERP|PERP","grey"
"gene-LOC115494363|LOC115494363","cyan"
"gene-TNFAIP3|TNFAIP3","blue"
"gene-LOC115494365|LOC115494365","turquoise"
"gene-IL22RA2|IL22RA2","blue"
"gene-IFNGR1|IFNGR1","blue"
"gene-IL20RA|IL20RA","salmon"
"gene-SLC35D3|SLC35D3","tan"
"gene-PEX7|PEX7","green"
"gene-MAP7|MAP7","purple"
"gene-MAP3K5|MAP3K5","black"
"gene-MTFR2|MTFR2","blue"
"gene-BCLAF1|BCLAF1","turquoise"
"gene-PDE7B|PDE7B","skyblue3"
"gene-LOC115494366|LOC115494366","blue"
"gene-SF3B5|SF3B5","pink"
"gene-STX11|STX11","blue"
"gene-EPM2A|EPM2A","grey"
"gene-FBXO30|FBXO30","black"
"gene-UTRN|UTRN","darkmagenta"
"gene-SHPRH|SHPRH","darkslateblue"
"gene-ADGB|ADGB","grey"
"gene-LOC140683728|LOC140683728","red"
"gene-RAB32|RAB32","salmon"
"gene-STXBP5|STXBP5","blue"
"gene-SASH1|SASH1","blue"
"gene-LOC140683729|LOC140683729","grey"
"gene-UST|UST","brown"
"gene-TAB2|TAB2","black"
"gene-ZC3H12D|ZC3H12D","navajowhite2"
"gene-PPIL4|PPIL4","blue"
"gene-LOC115494372|LOC115494372","black"
"gene-EXO1|EXO1","blue"
"gene-LOC115494373|LOC115494373","tan"
"gene-OPN3|OPN3","white"
"gene-RGS7|RGS7","lightyellow"
"gene-PIGM|PIGM","red"
"gene-FMN2|FMN2","yellow"
"gene-GREM2|GREM2","green"
"gene-CHRM3|CHRM3","brown"
"gene-RYR2|RYR2","turquoise"
"gene-ACTN2|ACTN2","midnightblue"
"gene-MTR|MTR","turquoise"
"gene-HEATR1|HEATR1","turquoise"
"gene-LGALS8|LGALS8","brown"
"gene-EDARADD|EDARADD","red"
"gene-GPR137B|GPR137B","black"
"gene-ERO1B|ERO1B","purple"
"gene-NID1|NID1","brown"
"gene-GNG4|GNG4","darkorange"
"gene-LYST|LYST","turquoise"
"gene-B3GALNT2|B3GALNT2","royalblue"
"gene-TBCE|TBCE","brown"
"gene-GGPS1|GGPS1","royalblue"
"gene-ARID4B|ARID4B","black"
"gene-RBM34|RBM34","pink"
"gene-TOMM20|TOMM20","pink"
"gene-LOC140683739|LOC140683739","midnightblue"
"gene-LOC140683737|LOC140683737","red"
"gene-IRF2BP2|IRF2BP2","turquoise"
"gene-SLC35F3|SLC35F3","skyblue3"
"gene-TARBP1|TARBP1","turquoise"
"gene-COA6|COA6","turquoise"
"gene-KCNK1|KCNK1","brown"
"gene-LOC140683741|LOC140683741","grey60"
"gene-LOC140683740|LOC140683740","red"
"gene-MAP3K21|MAP3K21","purple"
"gene-PCNX2|PCNX2","turquoise"
"gene-NTPCR|NTPCR","royalblue"
"gene-MAP10|MAP10","red"
"gene-SIPA1L2|SIPA1L2","blue"
"gene-DISC1|DISC1","blue"
"gene-LOC115494383|LOC115494383","lightyellow"
"gene-LOC140683743|LOC140683743","grey"
"gene-TSNAX|TSNAX","white"
"gene-LOC140683526|LOC140683526","grey"
"gene-EGLN1|EGLN1","green"
"gene-SPRTN|SPRTN","black"
"gene-EXOC8|EXOC8","brown"
"gene-RHOU|RHOU","red"
"gene-RAB4A|RAB4A","grey"
"gene-CCSAP|CCSAP","floralwhite"
"gene-ACTA1|ACTA1","turquoise"
"gene-NUP133|NUP133","black"
"gene-ABCB10|ABCB10","brown"
"gene-TAF5L|TAF5L","brown"
"gene-URB2|URB2","grey"
"gene-GALNT2|GALNT2","black"
"gene-PGBD5|PGBD5","blue"
"gene-C3H1orf198|C3H1orf198","brown"
"gene-COG2|COG2","black"
"gene-AGT|AGT","brown"
"gene-TTC13|TTC13","maroon"
"gene-ARV1|ARV1","red"
"gene-FAM89A|FAM89A","red"
"gene-FAM120B|FAM120B","black"
"gene-DLL1|DLL1","tan"
"gene-TRIM67|TRIM67","grey"
"gene-GNPAT|GNPAT","saddlebrown"
"gene-PDCD2|PDCD2","grey60"
"gene-TBP|TBP","red"
"gene-PSMB1|PSMB1","yellow"
"gene-WDR27|WDR27","grey"
"gene-ERMARD|ERMARD","turquoise"
"gene-DYNLT2|DYNLT2","turquoise"
"gene-PHF10|PHF10","turquoise"
"gene-C3H6orf120|C3H6orf120","brown"
"gene-THBS2|THBS2","grey"
"gene-SMOC2|SMOC2","magenta"
"gene-DACT2|DACT2","grey"
"gene-LOC100232745|LOC100232745","grey"
